Y3Vyc29yOi0tLTU1OTU4NF9fMTU5NjE0MjM0NTE0Nw==,559584,Enviado al Cliente,9905,3000682408,387171,Entregado Parcial,530334,Entregado al Cliente,'WEPH00000000137069
Y3Vyc29yOi0tLTU1OTUyMF9fMTU5NjE0MTkxMDY1Mw==,559520,Enviado al Cliente,9905,1000682289,387149,Fulfilment en Proceso,542031,Enviado al Cliente,'WEPH00000000138024
Y3Vyc29yOi0tLTU0OTUxNl9fMTU5NjA4MDU3MjA0Mg==,549516,Enviado al Cliente,9905,3000678195,384918,Fulfilment en Proceso,525860,Enviado al Cliente,'WEPH00000000136807
Y3Vyc29yOi0tLTU0OTI5NF9fMTU5NjA3ODQyMTg4Mg==,549294,Enviado al Cliente,9900,1000677942,384751,Fulfilment en Proceso,636208,Enviado al Cliente,'40181797.1597525213
Y3Vyc29yOi0tLTUzNTA4OV9fMTU5NTkwNDEyMzcwOA==,535089,Enviado al Cliente,9900,3000660889,375330,Fulfilment con Cancelacion,602175,Enviado al Cliente,'39419987.1597072802
Y3Vyc29yOi0tLTUzMzM0Ml9fMTU5NTg4OTY1ODg1Mg==,533342,Enviado al Cliente,9900,1000658807,374242,Fulfilment en Proceso,575402,Enviado al Cliente,'39419987.1596740406
Y3Vyc29yOi0tLTUzMTY1MV9fMTU5NTg3NTA3NTQyOA==,531651,Enviado al Cliente,9905,2000656704,373141,Fulfilment en Proceso,511664,Enviado al Cliente,'WEPH00000000135762
Y3Vyc29yOi0tLTUyOTcyN19fMTU5NTg0NDIzNzIxMg==,529727,Enviado al Cliente,9900,3000654329,371965,Fulfilment en Proceso,687932,Enviado al Cliente,'41015040.1598395213
Y3Vyc29yOi0tLTUyOTM2MV9fMTU5NTgyNjQ0MzY0MQ==,529361,Enviado al Cliente,9905,1000653873,371701,Fulfilment en Proceso,507426,Enviado al Cliente,'WEPH00000000135348
Y3Vyc29yOi0tLTUyOTM2MV9fMTU5NTgyNjQ0MzY0MQ==,529361,Enviado al Cliente,9905,1000653873,371701,Fulfilment en Proceso,507422,Enviado al Cliente,'WEPH00000000135348
Y3Vyc29yOi0tLTUyOTM2MV9fMTU5NTgyNjQ0MzY0MQ==,529361,Enviado al Cliente,9905,1000653873,371701,Fulfilment en Proceso,507422,Enviado al Cliente,'WEPH00000000135348
Y3Vyc29yOi0tLTUyOTM2MV9fMTU5NTgyNjQ0MzY0MQ==,529361,Enviado al Cliente,9905,1000653873,371701,Fulfilment en Proceso,507421,Enviado al Cliente,'
Y3Vyc29yOi0tLTUyNzMxN19fMTU5NTgwNjc4NTkwNw==,527317,Enviado al Cliente,9900,3000650861,370118,Solicitud de Devolución Iniciada,771736,Entregado al Cliente,'38104899.1600351810
Y3Vyc29yOi0tLTUyNTg3MV9fMTU5NTc5NjIxNjc5OA==,525871,Enviado al Cliente,9905,3000649265,369249,Fulfilment con Cancelacion,503721,Entregado al Cliente,'WEPH00000000135105
Y3Vyc29yOi0tLTUyNTY3MF9fMTU5NTc5NDQ4NzY3MA==,525670,Enviado al Cliente,9905,2000648996,369116,Entregado Parcial,506038,Entregado al Cliente,'WEPH00000000135245
Y3Vyc29yOi0tLTUyNTQyMF9fMTU5NTc5MjE1Mjg0OQ==,525420,Enviado al Cliente,9905,1000648623,368934,Solicitud de Devolución Iniciada,502837,Entregado al Cliente,'WEPH00000000135049
Y3Vyc29yOi0tLTUyNTQyMF9fMTU5NTc5MjE1Mjg0OQ==,525420,Enviado al Cliente,9905,1000648623,368934,Solicitud de Devolución Iniciada,502837,Entregado al Cliente,'WEPH00000000135049
Y3Vyc29yOi0tLTUyNTQyMF9fMTU5NTc5MjE1Mjg0OQ==,525420,Enviado al Cliente,9905,1000648623,368934,Solicitud de Devolución Iniciada,502836,Entregado al Cliente,'
Y3Vyc29yOi0tLTUyNTE1OF9fMTU5NTc5MDA2NzgzMg==,525158,Enviado al Cliente,9905,1000648194,368741,Solicitud de Devolución Iniciada,500182,Entregado al Cliente,'WEPH00000000134803
Y3Vyc29yOi0tLTUxODM4M19fMTU5NTcyODQxODQwNA==,518383,Enviado al Cliente,9905,300536024,298574,Fulfilment en Proceso,567612,Enviado al Cliente,'WEPH00000000139722
Y3Vyc29yOi0tLTUxODM4M19fMTU5NTcyODQxODQwNA==,518383,Enviado al Cliente,9905,300536024,298574,Fulfilment en Proceso,567612,Enviado al Cliente,'WEPH00000000139722
Y3Vyc29yOi0tLTUxODM4M19fMTU5NTcyODQxODQwNA==,518383,Enviado al Cliente,9905,300536024,298574,Fulfilment en Proceso,567611,Enviado al Cliente,'
Y3Vyc29yOi0tLTUxNzUwMV9fMTU5NTcyMTU2ODU5Ng==,517501,Enviado al Cliente,9905,1000642557,365618,Fulfilment en Proceso,504732,Enviado al Cliente,'WEPH00000000135200
Y3Vyc29yOi0tLTUxNDU5N19fMTU5NTY5OTEwNTc1MA==,514597,Enviado al Cliente,9905,1000638938,363727,Fulfilment en Proceso,491020,Enviado al Cliente,'WEPH00000000134391
Y3Vyc29yOi0tLTUxMDU1NV9fMTU5NTYzODMzMDU3MQ==,510555,Enviado al Cliente,9900,1000633502,360746,Entregado Parcial,634605,Enviado al Cliente,'40615829.1597507803
Y3Vyc29yOi0tLTUwNzE5NF9fMTU5NTYxNTQzNjEwNQ==,507194,Enviado al Cliente,9905,3000629262,358441,Fulfilment en Proceso,489228,CREATED,'WEPH00000000134245
Y3Vyc29yOi0tLTUwNzE5NF9fMTU5NTYxNTQzNjEwNQ==,507194,Enviado al Cliente,9905,3000629262,358441,Fulfilment en Proceso,489228,CREATED,'WEPH00000000134245
Y3Vyc29yOi0tLTUwNzE5NF9fMTU5NTYxNTQzNjEwNQ==,507194,Enviado al Cliente,9905,3000629262,358441,Fulfilment en Proceso,489227,Enviado al Cliente,'
Y3Vyc29yOi0tLTUwNzE5NF9fMTU5NTYxNTQzNjEwNQ==,507194,Enviado al Cliente,9905,3000629262,358441,Fulfilment en Proceso,489226,Enviado al Cliente,'WEPH00000000134245
Y3Vyc29yOi0tLTUwNjAxMF9fMTU5NTYwNzgwNTE3MQ==,506010,Enviado al Cliente,9905,1000627823,357678,Fulfilment con Cancelacion,491913,Enviado al Cliente,'WEPH00000000134420
Y3Vyc29yOi0tLTUwNTgzOV9fMTU5NTYwNjc5OTMzMQ==,505839,Enviado al Cliente,9905,300389858,203657,Fulfilment en Proceso,483258,Enviado al Cliente,'WEPH00000000133746
Y3Vyc29yOi0tLTUwMDU4N19fMTU5NTU0ODcxMjM2NA==,500587,Enviado al Cliente,9900,3000623035,355127,Fulfilment en Proceso,506842,Enviado al Cliente,'40296109.1595889524
Y3Vyc29yOi0tLTQ5OTYwMl9fMTU5NTU0MDY1ODg1MA==,499602,Enviado al Cliente,9905,1000621971,354519,Fulfilment en Proceso,478974,Enviado al Cliente,'WEPH00000000133396
Y3Vyc29yOi0tLTQ5OTE2MV9fMTU5NTUzNTgxMzU3Nw==,499161,Enviado al Cliente,9905,3000621437,354219,Fulfilment en Proceso,492555,Enviado al Cliente,'WEPH00000000134489
Y3Vyc29yOi0tLTQ5ODU2OV9fMTU5NTUyOTk2NDcyNg==,498569,Enviado al Cliente,9900,1000620752,353864,Fulfilment en Proceso,493059,Enviado al Cliente,'40343961.1595719104
Y3Vyc29yOi0tLTQ5NTQ4Ml9fMTU5NTQ3MjA3NDg1Mg==,495482,Enviado al Cliente,9905,3000617447,352031,Cancelado,472546,Enviado al Cliente,'WEPH00000000132944
Y3Vyc29yOi0tLTQ5NTQxN19fMTU5NTQ3MTIzNDk0MA==,495417,Enviado al Cliente,9900,3000617275,351978,Fulfilment en Proceso,611322,Enviado al Cliente,'40894525.1597183818
Y3Vyc29yOi0tLTQ5MzU1OF9fMTU5NTQ1MzkzMzYxNg==,493558,Enviado al Cliente,9905,3000615183,350850,Solicitud de Devolución Iniciada,471691,Entregado al Cliente,'WEPH00000000133049
Y3Vyc29yOi0tLTQ4OTI4N19fMTU5NTM4NTM0ODEwNA==,489287,Enviado al Cliente,9905,3000610267,347951,Entregado Parcial,461427,Entregado al Cliente,'WEPH00000000132361
Y3Vyc29yOi0tLTQ4NjU0Nl9fMTU5NTM2NTgzMzg2NA==,486546,Enviado al Cliente,9905,3000607681,346154,Entregado Parcial,461795,Entregado al Cliente,'WEPH00000000132415
Y3Vyc29yOi0tLTQ4NDI1OV9fMTU5NTM0NzI2MDc3NA==,484259,Enviado al Cliente,9900,1000605297,344515,Fulfilment en Proceso,482379,Enviado al Cliente,'30928977.1595615521
Y3Vyc29yOi0tLTQ4Mzk4NV9fMTU5NTM0NDU2OTc3Mg==,483985,Enviado al Cliente,9900,1000604928,344324,Solicitud de Devolución Iniciada,482383,Enviado al Cliente,'18885663.1595615547
Y3Vyc29yOi0tLTQ4MzEwNF9fMTU5NTMwNzUyNzcyOA==,483104,Enviado al Cliente,9905,3000604021,343721,Entregado Parcial,457171,Entregado al Cliente,'WEPH00000000132081
Y3Vyc29yOi0tLTQ4MTY0MV9fMTU5NTI5MDMyMzM0Mg==,481641,Enviado al Cliente,9905,3000602182,342494,Fulfilment en Proceso,458295,Enviado al Cliente,'WEPH00000000132149
Y3Vyc29yOi0tLTQ4MTY0MV9fMTU5NTI5MDMyMzM0Mg==,481641,Enviado al Cliente,9905,3000602182,342494,Fulfilment en Proceso,458295,Enviado al Cliente,'WEPH00000000132149
Y3Vyc29yOi0tLTQ4MTY0MV9fMTU5NTI5MDMyMzM0Mg==,481641,Enviado al Cliente,9905,3000602182,342494,Fulfilment en Proceso,458294,Enviado al Cliente,'
Y3Vyc29yOi0tLTQ3ODg5Ml9fMTU5NTI2NTc2NzAzMQ==,478892,Enviado al Cliente,9905,3000599225,340535,Cancelado,451620,Enviado al Cliente,'WEPH00000000131637
Y3Vyc29yOi0tLTQ3NzI0MF9fMTU5NTI2MjExMTU0Nw==,477240,Enviado al Cliente,9905,300430291,230772,Entregado Parcial,453965,Entregado al Cliente,'WEPH00000000131753
Y3Vyc29yOi0tLTQ3NzIzOV9fMTU5NTI2MjExMDIzNw==,477239,Enviado al Cliente,9905,300430291,230772,Entregado Parcial,453798,Entregado al Cliente,'WEPH00000000131851
Y3Vyc29yOi0tLTQ3NzIzN19fMTU5NTI2MjEwNzk2MA==,477237,Enviado al Cliente,9905,300430291,230772,Entregado Parcial,454155,Entregado al Cliente,'WEPH00000000131872
Y3Vyc29yOi0tLTQ3NzA0Ml9fMTU5NTI2MTg4OTMwOA==,477042,Enviado al Cliente,9905,300395260,207285,Solicitud de Devolución Iniciada,451738,Entregado al Cliente,'WEPH00000000131665
Y3Vyc29yOi0tLTQ3MzIzMl9fMTU5NTIxMTIzMTczNQ==,473232,Enviado al Cliente,9905,100596857,338857,Cancelado,451653,Enviado al Cliente,'WEPH00000000131609
Y3Vyc29yOi0tLTQ3MDc5OV9fMTU5NTE4OTk2Nzk3Mw==,470799,Enviado al Cliente,9905,300594649,337289,Cancelado,450720,Enviado al Cliente,'WEPH00000000131527
Y3Vyc29yOi0tLTQ3MDEyN19fMTU5NTE4MzM3OTM5Mg==,470127,Enviado al Cliente,9900,300593933,336830,Fulfilment en Proceso,503305,Enviado al Cliente,'40348882.1595874032
Y3Vyc29yOi0tLTQ2ODUwM19fMTU5NTE0MTYxNjEyOQ==,468503,Enviado al Cliente,9905,300592289,335748,Fulfilment en Proceso,448913,Enviado al Cliente,'WEPH00000000131260
Y3Vyc29yOi0tLTQ2ODAzN19fMTU5NTEzMzI4NjgxNw==,468037,Enviado al Cliente,9900,300591806,335425,Fulfilment en Proceso,610913,Enviado al Cliente,'37256892.1597176604
Y3Vyc29yOi0tLTQ2MTk1OF9fMTU5NTA5MjI1MDQwNg==,461958,Enviado al Cliente,9905,300587196,332211,Solicitud de Devolución Iniciada,441581,Entregado al Cliente,'WEPH00000000130633
Y3Vyc29yOi0tLTQ2MTU0NV9fMTU5NTA4OTQ0MzM5Ng==,461545,Enviado al Cliente,9905,200586828,331994,Fulfilment en Proceso,443638,Enviado al Cliente,'WEPH00000000130867
Y3Vyc29yOi0tLTQ2MTQ2Nl9fMTU5NTA4ODk1NTI1Ng==,461466,Enviado al Cliente,9905,300586888,331957,Fulfilment en Proceso,461907,Enviado al Cliente,'WEPH00000000132408
Y3Vyc29yOi0tLTQ1OTI3OV9fMTU5NTA0MTkyOTg1MA==,459279,Enviado al Cliente,9905,300584728,330557,Entregado Parcial,445753,CREATED,'WEPH00000000130969
Y3Vyc29yOi0tLTQ1OTI3OV9fMTU5NTA0MTkyOTg1MA==,459279,Enviado al Cliente,9905,300584728,330557,Entregado Parcial,445746,Entregado al Cliente,'WEPH00000000130969
Y3Vyc29yOi0tLTQ1Nzk3Ml9fMTU5NTAzMDAwMTU2NA==,457972,Enviado al Cliente,9905,100583441,329594,Fulfilment con Cancelacion,480749,Confirmacion de Surtido CECOM,'WEPH00000000131040
Y3Vyc29yOi0tLTQ1NzcwOV9fMTU5NTAyNzkzMjg5NA==,457709,Enviado al Cliente,9905,300583171,329423,Cancelado,436494,Enviado al Cliente,'WEPH00000000130193
Y3Vyc29yOi0tLTQ1NjEwMV9fMTU5NTAxNjQ0ODcwNQ==,456101,Enviado al Cliente,9900,300581776,328481,Entregado HD,474925,Enviado al Cliente,'39415956.1595530967
Y3Vyc29yOi0tLTQ0OTgwMl9fMTU5NDkzNTk2OTAyNw==,449802,Enviado al Cliente,9905,300576325,324873,Fulfilment en Proceso,436370,Enviado al Cliente,'WEPH00000000130139
Y3Vyc29yOi0tLTQ0OTA5OF9fMTU5NDkyODc4NTk4Ng==,449098,Enviado al Cliente,9905,100575611,324437,Entregado Parcial,436078,CREATED,'WEPH00000000130131
Y3Vyc29yOi0tLTQ0OTA5OF9fMTU5NDkyODc4NTk4Ng==,449098,Enviado al Cliente,9905,100575611,324437,Entregado Parcial,436076,Entregado al Cliente,'WEPH00000000130131
Y3Vyc29yOi0tLTQ0NTU4M19fMTU5NDg2OTUwMDUzOA==,445583,Enviado al Cliente,9905,100572659,322449,Fulfilment en Proceso,428863,Enviado al Cliente,'WEPH00000000129441
Y3Vyc29yOi0tLTQ0NDk2M19fMTU5NDg2Mjc4ODg4NA==,444963,Enviado al Cliente,9905,100571833,322034,Entregado Parcial,428062,Entregado al Cliente,'WEPH00000000129291
Y3Vyc29yOi0tLTQ0MzA2NV9fMTU5NDg0NzQ5MzIxOA==,443065,Enviado al Cliente,9905,100570023,320785,Fulfilment en Proceso,436070,CREATED,'WEPH00000000130127
Y3Vyc29yOi0tLTQ0MzA2NV9fMTU5NDg0NzQ5MzIxOA==,443065,Enviado al Cliente,9905,100570023,320785,Fulfilment en Proceso,436069,CREATED,'WEPH00000000130127
Y3Vyc29yOi0tLTQ0MzA2NV9fMTU5NDg0NzQ5MzIxOA==,443065,Enviado al Cliente,9905,100570023,320785,Fulfilment en Proceso,436066,Entregado al Cliente,'WEPH00000000130127
Y3Vyc29yOi0tLTQ0MzA2NV9fMTU5NDg0NzQ5MzIxOA==,443065,Enviado al Cliente,9905,100570023,320785,Fulfilment en Proceso,436065,Entregado al Cliente,'WEPH00000000130127
Y3Vyc29yOi0tLTQ0MDc5MV9fMTU5NDgyNzQwMDEwMw==,440791,Enviado al Cliente,9905,100567764,319387,Fulfilment en Proceso,575050,CREATED,'WEPH00000000140216
Y3Vyc29yOi0tLTQ0MDc5MV9fMTU5NDgyNzQwMDEwMw==,440791,Enviado al Cliente,9905,100567764,319387,Fulfilment en Proceso,575044,CREATED,'WEPH00000000140216
Y3Vyc29yOi0tLTQ0MDc5MV9fMTU5NDgyNzQwMDEwMw==,440791,Enviado al Cliente,9905,100567764,319387,Fulfilment en Proceso,575041,Enviado al Cliente,'WEPH00000000140216
Y3Vyc29yOi0tLTQ0MDc5MV9fMTU5NDgyNzQwMDEwMw==,440791,Enviado al Cliente,9905,100567764,319387,Fulfilment en Proceso,560534,Enviado al Cliente,'WEPH00000000139225
Y3Vyc29yOi0tLTQ0MDIzNl9fMTU5NDc5NzE0NjU0Mg==,440236,Enviado al Cliente,9905,300567113,319008,Fulfilment en Proceso,434130,Enviado al Cliente,'WEPH00000000129882
Y3Vyc29yOi0tLTQ0MDA2NV9fMTU5NDc5MTgwNDE1Ng==,440065,Enviado al Cliente,9905,300566814,318888,Fulfilment en Proceso,561654,CREATED,'WEPH00000000139279
