Y3Vyc29yOi0tLTExNDgxNV9fMTU5MDg4MjA3MzU5OA==,114815,Enviado al Cliente,1006,100224873,99695,Entregado Parcial,143035,Entregado al Cliente,'
Y3Vyc29yOi0tLTExNDExNl9fMTU5MDg3ODM1NjQ5OA==,114116,Enviado al Cliente,1008,300224194,99161,Entregado Parcial,116997,Enviado al Cliente,'
Y3Vyc29yOi0tLTExMDg3MV9fMTU5MDg2MDc4NTcyOA==,110871,Enviado al Cliente,9900,100220576,96680,Asignado,164542,Enviado al Cliente,'40801205.1591468585
Y3Vyc29yOi0tLTExMDU4MV9fMTU5MDg1OTExMTc0NQ==,110581,Enviado al Cliente,9905,100220258,96440,Fulfilment en Proceso,130047,CREATED,'WEPH00000000107451
Y3Vyc29yOi0tLTExMDU4MV9fMTU5MDg1OTExMTc0NQ==,110581,Enviado al Cliente,9905,100220258,96440,Fulfilment en Proceso,130046,CREATED,'WEPH00000000107451
Y3Vyc29yOi0tLTExMDU4MV9fMTU5MDg1OTExMTc0NQ==,110581,Enviado al Cliente,9905,100220258,96440,Fulfilment en Proceso,130042,Enviado al Cliente,'WEPH00000000107451
Y3Vyc29yOi0tLTExMDMwOF9fMTU5MDg1NzQ1NzQ2OA==,110308,Enviado al Cliente,9900,100219990,96223,Fulfilment en Proceso,161843,Enviado al Cliente,'40195301.1591456610
Y3Vyc29yOi0tLTExMDA0NV9fMTU5MDg1NTYzNDUyMw==,110045,Enviado al Cliente,1006,300219614,96018,Entregado Parcial,151740,Enviado al Cliente,'
Y3Vyc29yOi0tLTEwOTk5M19fMTU5MDg1NTMzNDA2MA==,109993,Enviado al Cliente,1008,300219513,95976,Fulfilment en Proceso,128494,Enviado al Cliente,'
Y3Vyc29yOi0tLTEwOTU2M19fMTU5MDg1MTgyNjc2OQ==,109563,Enviado al Cliente,9900,300219132,95664,Entregado Parcial,131336,Entregado al Cliente,'40343450.1591211665
Y3Vyc29yOi0tLTEwODc5Ml9fMTU5MDgyNDk4NTU1NQ==,108792,Enviado al Cliente,9905,100218256,95098,Solicitud de Devolución Iniciada,191688,Enviado al Cliente,'WEPH00000000107876
Y3Vyc29yOi0tLTEwNzExOV9fMTU5MDgwNTkzNDIzNw==,107119,Enviado al Cliente,9900,100216168,93748,Solicitud de Devolución Iniciada,553731,Enviado al Cliente,'40136485.1596498667
Y3Vyc29yOi0tLTEwNzExOV9fMTU5MDgwNTkzNDIzNw==,107119,Enviado al Cliente,9900,100216168,93748,Solicitud de Devolución Iniciada,553730,Enviado al Cliente,'40136485.1596498665
Y3Vyc29yOi0tLTEwNjU4OV9fMTU5MDgwMjI3NzAxMQ==,106589,Enviado al Cliente,1008,300215452,93312,Entregado Parcial,97874,Enviado al Cliente,'
Y3Vyc29yOi0tLTEwMzY0MV9fMTU5MDc4NTMxODY1Ng==,103641,Enviado al Cliente,1008,200212265,91072,Entregado Parcial,91732,Entregado al Cliente,'
Y3Vyc29yOi0tLTEwMzQ1MF9fMTU5MDc4NDIwNzk3OA==,103450,Enviado al Cliente,9900,300212051,90933,Fulfilment en Proceso,592950,Enviado al Cliente,'39159133.1596933044
Y3Vyc29yOi0tLTEwMzIyNF9fMTU5MDc4MjQ5MTM5Nw==,103224,Enviado al Cliente,9900,100211792,90743,Fulfilment en Proceso,161463,Enviado al Cliente,'40050091.1591452993
Y3Vyc29yOi0tLTEwMjU2NF9fMTU5MDc3Nzk5NTY3Mg==,102564,Enviado al Cliente,9900,300210965,90227,Fulfilment en Proceso,309077,Enviado al Cliente,'39699293.1593299610
Y3Vyc29yOi0tLTEwMjU2M19fMTU5MDc3Nzk5NDgzMQ==,102563,Enviado al Cliente,9900,300210965,90227,Fulfilment en Proceso,159259,Enviado al Cliente,'39631365.1591411395
Y3Vyc29yOi0tLTEwMDAzOF9fMTU5MDczNjI3MjQ2OA==,100038,Enviado al Cliente,1006,100207960,88248,Fulfilment en Proceso,127568,Enviado al Cliente,'
Y3Vyc29yOi0tLTk5OTMyX18xNTkwNzMzNzk1Mjc1,99932,Enviado al Cliente,9905,300207827,88164,Fulfilment en Proceso,77373,Enviado al Cliente,'WEPH00000000103762
Y3Vyc29yOi0tLTk5MjQ4X18xNTkwNzI2MDE0Mjg1,99248,Enviado al Cliente,1008,100206906,87655,Entregado Parcial,106398,Entregado al Cliente,'
Y3Vyc29yOi0tLTk4OTY3X18xNTkwNzIzOTY0NTM0,98967,Enviado al Cliente,1006,100206524,87440,Fulfilment en Proceso,190432,Enviado al Cliente,'
Y3Vyc29yOi0tLTk3Njk1X18xNTkwNzE1NDY3MDMx,97695,Enviado al Cliente,1008,300204873,86451,Fulfilment en Proceso,88822,Enviado al Cliente,'
Y3Vyc29yOi0tLTk3MTY3X18xNTkwNzEyMzg3NDk0,97167,Enviado al Cliente,9900,100204208,86054,Fulfilment en Proceso,118232,Enviado al Cliente,'40014641.1591119811
Y3Vyc29yOi0tLTk3MTA3X18xNTkwNzEyMDQ1ODY0,97107,Enviado al Cliente,9900,100204176,86008,Fulfilment en Proceso,296275,Enviado al Cliente,'38603122.1593178834
Y3Vyc29yOi0tLTk3MTA3X18xNTkwNzEyMDQ1ODY0,97107,Enviado al Cliente,9900,100204176,86008,Fulfilment en Proceso,296274,Enviado al Cliente,'38603122.1593178833
Y3Vyc29yOi0tLTk2OTk2X18xNTkwNzExMzY5NDE5,96996,Enviado al Cliente,1006,100204029,85922,Fulfilment en Proceso,167341,Enviado al Cliente,'
Y3Vyc29yOi0tLTk2ODc4X18xNTkwNzEwNzQzNjc5,96878,Enviado al Cliente,1008,200203960,85837,Fulfilment en Proceso,88820,Enviado al Cliente,'
Y3Vyc29yOi0tLTk2MjQzX18xNTkwNzA3MTM0OTYy,96243,Enviado al Cliente,1008,100203339,85357,Fulfilment en Proceso,88818,Enviado al Cliente,'
Y3Vyc29yOi0tLTk1MzYyX18xNTkwNzAyMjAyNjgx,95362,Enviado al Cliente,9900,100202286,84696,Fulfilment en Proceso,161846,Enviado al Cliente,'38499947.1591456639
Y3Vyc29yOi0tLTk1MzQ5X18xNTkwNzAyMTI5Njcx,95349,Enviado al Cliente,1008,100202275,84686,Solicitud de Devolución Iniciada,140177,Entregado al Cliente,'
Y3Vyc29yOi0tLTk0OTM5X18xNTkwNjk5NDA4MzA3,94939,Enviado al Cliente,9905,100201837,84365,Fulfilment en Proceso,86606,Enviado al Cliente,'WEPH00000000104335
Y3Vyc29yOi0tLTk0NzQxX18xNTkwNjk3OTM2NjY0,94741,Enviado al Cliente,9900,100201518,84210,Entregado Parcial,164537,Entregado al Cliente,'39258601.1591468525
Y3Vyc29yOi0tLTk0MzI3X18xNTkwNjk1MTI2MTQ0,94327,Enviado al Cliente,1006,100200923,83896,Fulfilment en Proceso,103033,Enviado al Cliente,'
Y3Vyc29yOi0tLTk0MTAwX18xNTkwNjkzNjAzNDY1,94100,Enviado al Cliente,9905,100200707,83713,Fulfilment en Proceso,78017,Enviado al Cliente,'WEPH00000000103645
Y3Vyc29yOi0tLTk0MDIzX18xNTkwNjkzMTc3Mzg3,94023,Enviado al Cliente,9900,200200625,83659,Fulfilment en Proceso,349584,Enviado al Cliente,'39419923.1593811974
Y3Vyc29yOi0tLTkzNjU0X18xNTkwNjkxMDMwNzgw,93654,Enviado al Cliente,1008,300200196,83355,Cancelado,79142,Enviado al Cliente,'
Y3Vyc29yOi0tLTkyNDk1X18xNTkwNjg0MjE4ODM3,92495,Enviado al Cliente,1008,100198856,82425,Fulfilment en Proceso,72957,Enviado al Cliente,'
Y3Vyc29yOi0tLTkxOTk1X18xNTkwNjc2NjA3MTUw,91995,Enviado al Cliente,9900,100198165,82040,Cancelado,108250,Enviado al Cliente,'31406519.1591036858
Y3Vyc29yOi0tLTkxOTk1X18xNTkwNjc2NjA3MTUw,91995,Enviado al Cliente,9900,100198165,82040,Cancelado,108249,Enviado al Cliente,'31406519.1591036858
Y3Vyc29yOi0tLTkxNTgyX18xNTkwNjUzMDU1OTg2,91582,Enviado al Cliente,1006,100197595,81707,Fulfilment en Proceso,174616,Enviado al Cliente,'
Y3Vyc29yOi0tLTkxMjg2X18xNTkwNjQ1NjY1MDMx,91286,Enviado al Cliente,9905,100197084,81470,Fulfilment en Proceso,74996,Enviado al Cliente,'WEPH00000000102714
Y3Vyc29yOi0tLTkwODU4X18xNTkwNjQxMDI0Nzkz,90858,Enviado al Cliente,1008,100196621,81133,Fulfilment con Cancelacion,110684,Entregado al Cliente,'
Y3Vyc29yOi0tLTkwMjkxX18xNTkwNjM2OTE3Nzkz,90291,Enviado al Cliente,1008,300196126,80670,Fulfilment en Proceso,75520,Enviado al Cliente,'
Y3Vyc29yOi0tLTg5Nzg3X18xNTkwNjMzNjM4NDMz,89787,Enviado al Cliente,1008,100195460,80265,Fulfilment en Proceso,76247,Enviado al Cliente,'
Y3Vyc29yOi0tLTg5NjY2X18xNTkwNjMyNjg5MzM0,89666,Enviado al Cliente,1008,300195213,80166,Fulfilment en Proceso,75517,Enviado al Cliente,'
Y3Vyc29yOi0tLTg5NjMwX18xNTkwNjMyMzUzNTYx,89630,Enviado al Cliente,9900,100195231,80140,Fulfilment en Proceso,131353,Enviado al Cliente,'40019971.1591211740
Y3Vyc29yOi0tLTg5MzAwX18xNTkwNjMwNDA5NDk5,89300,Enviado al Cliente,9905,100194798,79874,Fulfilment en Proceso,157613,Enviado al Cliente,'WEPH00000000109386
Y3Vyc29yOi0tLTg4NDcxX18xNTkwNjI1Nzg1NDU1,88471,Enviado al Cliente,1006,300193899,79254,Entregado Parcial,167160,Enviado al Cliente,'
Y3Vyc29yOi0tLTg4MzU3X18xNTkwNjI1MDk2MzU2,88357,Enviado al Cliente,1008,300193790,79173,Entregado Parcial,58942,Enviado al Cliente,'
Y3Vyc29yOi0tLTg3ODYwX18xNTkwNjIyMTY4OTUy,87860,Enviado al Cliente,1008,100193117,78787,Entregado Parcial,75516,Enviado al Cliente,'
Y3Vyc29yOi0tLTg3MDQwX18xNTkwNjE3NDI0OTg2,87040,Enviado al Cliente,9905,100192207,78177,Fulfilment en Proceso,130532,Enviado al Cliente,'WEPH00000000107517
Y3Vyc29yOi0tLTg3MDIxX18xNTkwNjE3MzIzMDYx,87021,Enviado al Cliente,9905,300192191,78163,Fulfilment en Proceso,54781,CREATED,'WEPH00000000102493
Y3Vyc29yOi0tLTg3MDIxX18xNTkwNjE3MzIzMDYx,87021,Enviado al Cliente,9905,300192191,78163,Fulfilment en Proceso,54780,Enviado al Cliente,'WEPH00000000102493
Y3Vyc29yOi0tLTg2ODkzX18xNTkwNjE2NjIyNzEw,86893,Enviado al Cliente,1006,100192022,78064,Fulfilment en Proceso,106578,Enviado al Cliente,'
Y3Vyc29yOi0tLTg2NjA2X18xNTkwNjE0OTU5MjAw,86606,Enviado al Cliente,1008,300191611,77842,Solicitud de Devolución Iniciada,75522,Enviado al Cliente,'
Y3Vyc29yOi0tLTg2NTIyX18xNTkwNjE0NDMzMjcx,86522,Enviado al Cliente,9900,100191680,77786,Fulfilment en Proceso,164095,Enviado al Cliente,'36019661.1591465485
Y3Vyc29yOi0tLTg1NjU4X18xNTkwNjA4NDc2MTcw,85658,Enviado al Cliente,1008,200190518,77133,Entregado Parcial,111411,Entregado al Cliente,'
Y3Vyc29yOi0tLTg1MDk4X18xNTkwNjA0NDU1MzMx,85098,Enviado al Cliente,9900,100189795,76683,Fulfilment en Proceso,164628,Enviado al Cliente,'37637176.1591469072
Y3Vyc29yOi0tLTg0ODU2X18xNTkwNjAzMTg3Mjcw,84856,Enviado al Cliente,1006,300168866,63393,Entregado Parcial,116995,Enviado al Cliente,'
Y3Vyc29yOi0tLTg0MDEwX18xNTkwNTk4MTM0MTgw,84010,Enviado al Cliente,1006,100188656,75881,Entregado Parcial,116531,Entregado al Cliente,'
Y3Vyc29yOi0tLTgzNDM1X18xNTkwNTkzMzkyNTcy,83435,Enviado al Cliente,1008,100187863,75448,Fulfilment en Proceso,57052,Enviado al Cliente,'
Y3Vyc29yOi0tLTgzMzIyX18xNTkwNTkyMTEzMTE1,83322,Enviado al Cliente,1006,300187789,75355,Fulfilment en Proceso,170879,Enviado al Cliente,'
Y3Vyc29yOi0tLTgzMDg1X18xNTkwNTg5MjU5Mzk1,83085,Enviado al Cliente,9900,100187431,75171,Entregado Parcial,161384,Entregado al Cliente,'40125517.1591452363
Y3Vyc29yOi0tLTgyMjE5X18xNTkwNTU2NTcyNzQw,82219,Enviado al Cliente,1008,100186076,74490,Solicitud de Devolución Iniciada,57051,Entregado al Cliente,'
Y3Vyc29yOi0tLTgxMzExX18xNTkwNTUwNjg5OTQ2,81311,Enviado al Cliente,1008,100185075,73780,Fulfilment en Proceso,54385,Enviado al Cliente,'
Y3Vyc29yOi0tLTgxMjc2X18xNTkwNTUwNTEyOTU0,81276,Enviado al Cliente,1008,100184994,73754,Fulfilment en Proceso,55384,Enviado al Cliente,'
Y3Vyc29yOi0tLTgwOTM4X18xNTkwNTQ4NzU2MDgz,80938,Enviado al Cliente,1008,300184693,73476,Fulfilment en Proceso,54382,Enviado al Cliente,'
Y3Vyc29yOi0tLTgwODQ4X18xNTkwNTQ4Mjc4MTc1,80848,Enviado al Cliente,1008,100184652,73403,Fulfilment en Proceso,79145,Enviado al Cliente,'
Y3Vyc29yOi0tLTgwNzExX18xNTkwNTQ3NDg1NjE0,80711,Enviado al Cliente,1008,300184434,73294,Fulfilment en Proceso,112451,Enviado al Cliente,'
Y3Vyc29yOi0tLTgwMjA2X18xNTkwNTQ0NDg1NDkz,80206,Enviado al Cliente,9900,100183756,72877,Fulfilment en Proceso,162067,Enviado al Cliente,'39419987.1591457778
Y3Vyc29yOi0tLTc5NDQzX18xNTkwNTQwMzcxMDM4,79443,Enviado al Cliente,1006,300182594,72250,Fulfilment en Proceso,114791,Enviado al Cliente,'
Y3Vyc29yOi0tLTc4MTYxX18xNTkwNTM0Mzc3OTA4,78161,Enviado al Cliente,1006,300181321,71267,Cancelado,123343,Enviado al Cliente,'
Y3Vyc29yOi0tLTc3OTQ0X18xNTkwNTMzNTE3MDAy,77944,Enviado al Cliente,1006,300180995,71093,Fulfilment en Proceso,121126,Enviado al Cliente,'
Y3Vyc29yOi0tLTc3ODMyX18xNTkwNTMyODU5Nzkx,77832,Enviado al Cliente,1006,100180923,71007,Fulfilment en Proceso,121842,Enviado al Cliente,'
Y3Vyc29yOi0tLTc2ODkyX18xNTkwNTI4NDI1MjE5,76892,Enviado al Cliente,1006,300179856,70264,Entregado Parcial,103530,Entregado al Cliente,'
Y3Vyc29yOi0tLTc2ODY4X18xNTkwNTI4MzQ0MTUw,76868,Enviado al Cliente,1006,100179842,70245,Cancelado,118787,Enviado al Cliente,'
Y3Vyc29yOi0tLTc2MTc0X18xNTkwNTI0ODA3NTIz,76174,Enviado al Cliente,1006,300178977,69709,Entregado Parcial,117537,Entregado al Cliente,'
Y3Vyc29yOi0tLTc2MTIwX18xNTkwNTI0NDg2MDkw,76120,Enviado al Cliente,1008,100178909,69665,Fulfilment en Proceso,44446,Enviado al Cliente,'
Y3Vyc29yOi0tLTc1NTA4X18xNTkwNTIxNDcyNTIz,75508,Enviado al Cliente,1006,100177841,69164,Solicitud de Devolución Iniciada,128280,Enviado al Cliente,'
Y3Vyc29yOi0tLTc1MzE1X18xNTkwNTIwNTY5Njg0,75315,Enviado al Cliente,9905,300177640,69025,Solicitud de Devolución Iniciada,74843,Entregado al Cliente,'WEPH00000000103566
Y3Vyc29yOi0tLTc1MzE1X18xNTkwNTIwNTY5Njg0,75315,Enviado al Cliente,9905,300177640,69025,Solicitud de Devolución Iniciada,74842,Entregado al Cliente,'WEPH00000000103566
Y3Vyc29yOi0tLTc1MDkzX18xNTkwNTE5NTA5MDQx,75093,Enviado al Cliente,1008,300177641,68853,Fulfilment en Proceso,129559,Enviado al Cliente,'
Y3Vyc29yOi0tLTczMDI5X18xNTkwNTA3ODU1Mjk3,73029,Enviado al Cliente,1006,100175205,67234,Cancelado,119220,Enviado al Cliente,'
Y3Vyc29yOi0tLTcyOTgxX18xNTkwNTA3NTE3MjQx,72981,Enviado al Cliente,1006,100175176,67200,Entregado Parcial,118037,Enviado al Cliente,'
Y3Vyc29yOi0tLTcyMjExX18xNTkwNDk4Nzg1MDQ2,72211,Enviado al Cliente,9905,100174300,66616,Solicitud de Devolución Iniciada,263068,Enviado al Cliente,'WEPH000000001010650
Y3Vyc29yOi0tLTcyMjExX18xNTkwNDk4Nzg1MDQ2,72211,Enviado al Cliente,9905,100174300,66616,Solicitud de Devolución Iniciada,41901,Enviado al Cliente,'WEPH00000000101065
Y3Vyc29yOi0tLTcyMDIxX18xNTkwNDgwNTA5OTEy,72021,Enviado al Cliente,1006,300174056,66462,Fulfilment en Proceso,182794,Enviado al Cliente,'
Y3Vyc29yOi0tLTcxODI1X18xNTkwNDc0ODQzMDgz,71825,Enviado al Cliente,9905,100173750,66315,Fulfilment en Proceso,119830,Enviado al Cliente,'WEPH00000000106596
Y3Vyc29yOi0tLTcxNjg5X18xNTkwNDcyNzU5MzMy,71689,Enviado al Cliente,1006,300173553,66214,Cancelado,119279,Enviado al Cliente,'
Y3Vyc29yOi0tLTcxNDk0X18xNTkwNDcwOTMzMTI2,71494,Enviado al Cliente,9905,100173429,66060,Solicitud de Devolución Iniciada,154558,Entregado al Cliente,'WEPH00000000106443
Y3Vyc29yOi0tLTcwMTAyX18xNTkwNDYyMzQ2ODY5,70102,Enviado al Cliente,9905,100171385,64939,Fulfilment en Proceso,59370,Enviado al Cliente,'WEPH00000000101789
Y3Vyc29yOi0tLTY5MjA5X18xNTkwNDU3NTI3NjE4,69209,Enviado al Cliente,1008,100170190,64218,Orden con Cancelacion,38435,Enviado al Cliente,'
Y3Vyc29yOi0tLTY5MDM4X18xNTkwNDU2Njc5OTk4,69038,Enviado al Cliente,1006,100169756,64071,Entregado Parcial,122693,Entregado al Cliente,'
Y3Vyc29yOi0tLTY4ODQzX18xNTkwNDU1NzczMTAy,68843,Enviado al Cliente,1006,100169544,63924,Fulfilment en Proceso,128492,Enviado al Cliente,'
Y3Vyc29yOi0tLTY3MzE1X18xNTkwNDQ4ODEzMzg1,67315,Enviado al Cliente,1006,100167865,62735,Entregado Parcial,106493,Enviado al Cliente,'
Y3Vyc29yOi0tLTY2ODczX18xNTkwNDQ2ODE0NDUz,66873,Enviado al Cliente,1006,300167341,62387,Solicitud de Devolución Iniciada,127567,Enviado al Cliente,'
Y3Vyc29yOi0tLTY2MzYyX18xNTkwNDQ0MzYzNzAz,66362,Enviado al Cliente,1006,100166507,61971,Entregado Parcial,129916,Enviado al Cliente,'
Y3Vyc29yOi0tLTY1ODQzX18xNTkwNDQyMTQwMTIw,65843,Enviado al Cliente,1006,300165869,61550,Entregado Parcial,111107,Enviado al Cliente,'
Y3Vyc29yOi0tLTY1NzE2X18xNTkwNDQxNTA0NjEy,65716,Enviado al Cliente,1006,300165606,61453,Fulfilment con Cancelacion,108010,Enviado al Cliente,'
Y3Vyc29yOi0tLTY1NzA3X18xNTkwNDQxNDE0Njcz,65707,Enviado al Cliente,9905,100165663,61446,Fulfilment en Proceso,263060,Enviado al Cliente,'WEPH000000001012254
Y3Vyc29yOi0tLTY1NzA3X18xNTkwNDQxNDE0Njcz,65707,Enviado al Cliente,9905,100165663,61446,Fulfilment en Proceso,263059,Enviado al Cliente,'WEPH000000001012256
Y3Vyc29yOi0tLTY1NzA3X18xNTkwNDQxNDE0Njcz,65707,Enviado al Cliente,9905,100165663,61446,Fulfilment en Proceso,43069,Enviado al Cliente,'WEPH00000000101225
Y3Vyc29yOi0tLTY1NTY2X18xNTkwNDQwNjkxNTY1,65566,Enviado al Cliente,1006,300165397,61322,Entregado Parcial,116996,Enviado al Cliente,'
Y3Vyc29yOi0tLTY1Mjc0X18xNTkwNDM5Mjk4MTYy,65274,Enviado al Cliente,1008,100165137,61081,Fulfilment en Proceso,103092,Enviado al Cliente,'
Y3Vyc29yOi0tLTY1MTQxX18xNTkwNDM4NjExODEx,65141,Enviado al Cliente,1006,100164747,60971,Entregado Parcial,105454,Enviado al Cliente,'
Y3Vyc29yOi0tLTY0OTQzX18xNTkwNDM3NzEwNjgy,64943,Enviado al Cliente,1006,200164643,60819,Solicitud de Devolución Iniciada,104607,Enviado al Cliente,'
